Wall time,Step,Value
1783235772.1809127,1503000,46.0433464050293
1783236107.1828997,1507500,47.66909408569336
1783236440.8497727,1512000,49.009342193603516
1783236776.4568346,1516500,46.35664367675781
1783237106.8617587,1521000,49.19133377075195
1783237442.4169383,1525500,46.16571807861328
1783237773.6487248,1530000,51.00016784667969
1783238102.077462,1534500,51.56257629394531
1783238432.8285754,1539000,50.155643463134766
1783238765.1933203,1543500,49.22219467163086
1783239095.4036317,1548000,51.3081169128418
1783239426.3380342,1552500,51.721946716308594
1783239756.5353081,1557000,48.54258346557617
1783240088.5928526,1561500,47.74141311645508
1783240431.2798965,1566000,43.31520080566406
1783240764.810562,1570500,48.37254333496094
1783241097.6469295,1575000,48.13484573364258
1783241428.0155013,1579500,50.24033737182617
1783241762.2325656,1584000,48.617286682128906
1783242094.982673,1588500,49.796844482421875
1783242421.9399602,1593000,51.456016540527344
1783242755.3202934,1597500,48.98415756225586
1783243083.8270957,1602000,50.62615966796875
1783243422.690541,1606500,44.76621627807617
1783243751.091662,1611000,52.70490646362305
1783244085.1656103,1615500,48.649208068847656
1783244418.3818257,1620000,48.58265686035156
1783244757.1656902,1624500,45.26480484008789
1783245087.7282825,1629000,49.504302978515625
1783245419.1374235,1633500,49.60568618774414
1783245751.376657,1638000,48.36821746826172
1783246083.500231,1642500,48.009521484375
1783246416.3633811,1647000,47.738746643066406
1783246746.2802882,1651500,52.230316162109375
1783247080.8680077,1656000,49.05418014526367
1783247413.7299776,1660500,49.44279098510742
1783247744.0938575,1665000,53.21166229248047
1783248075.025773,1669500,49.8314208984375
1783248403.5255604,1674000,49.70676040649414
1783248739.0887816,1678500,45.531402587890625
1783249073.3945236,1683000,46.40201950073242
1783249409.5022676,1687500,44.77574157714844
1783249730.4518838,1692000,46.119850158691406
1783250067.3118293,1696500,50.97077560424805
1783250389.468462,1701000,49.70856857299805
1783250704.8994079,1705500,51.77164077758789
1783251019.3460107,1710000,52.47120666503906
1783251355.4822137,1714500,47.63845443725586
1783251670.5178256,1719000,49.13186264038086
1783251985.356938,1723500,48.43756103515625
1783252311.2080789,1728000,49.234256744384766
1783252630.7337487,1732500,48.41282272338867
1783252967.034606,1737000,50.96268844604492
1783253305.6474483,1741500,48.069732666015625
1783253635.9887004,1746000,47.012855529785156
1783253961.840133,1750500,50.42650604248047
1783254279.947427,1755000,52.67207336425781
1783254600.6583862,1759500,50.60926818847656
1783254930.5603602,1764000,47.581119537353516
1783255263.1827686,1768500,47.13557815551758
1783255607.6295972,1773000,49.92355728149414
1783255945.2885532,1777500,46.81443405151367
1783256272.4331217,1782000,46.68077850341797
1783256601.2207813,1786500,50.69236755371094
1783256933.7935343,1791000,47.721717834472656
1783257260.2366705,1795500,50.27072525024414
1783257591.5392768,1800000,46.15483474731445
1783257919.5290656,1804500,49.34878158569336
1783258251.6154313,1809000,45.26078796386719
1783258574.0233457,1813500,52.65434265136719
1783258898.2842188,1818000,50.1577262878418
1783259220.5351982,1822500,52.99113845825195
1783259549.3553562,1827000,48.96076583862305
1783259871.519358,1831500,51.52244567871094
1783260199.5233674,1836000,49.81752395629883
1783260522.631874,1840500,49.798309326171875
1783260847.881787,1845000,49.95907974243164
1783261177.4311736,1849500,48.184234619140625
1783261504.8137217,1854000,47.21900177001953
1783261833.9024918,1858500,47.579349517822266
1783262161.777485,1863000,49.79838943481445
1783262488.5419137,1867500,49.35188293457031
1783262817.630956,1872000,47.444862365722656
1783263144.8709905,1876500,48.258243560791016
1783263472.0985749,1881000,47.73575973510742
1783263796.942926,1885500,50.93101119995117
1783264116.4415376,1890000,49.356624603271484
1783264433.7239218,1894500,49.94226837158203
1783264783.2431278,1899000,47.275062561035156
1783265121.7492254,1903500,49.63957977294922
1783265454.2905874,1908000,48.306968688964844
